Region Name,State name,State and County,Region Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Price change % 2015-19
Tioga County,New York,"Tioga County, New York",36107,100,103.41,112.54,114.21,117.93,130.0,142.04,153.57,154.35,156.98,155.6,151.87,150.63,152.47,152.03,152.36,145.1,154.09,162.49,166.75,172.72,0.09682299546142215
Tippah County,Mississippi,"Tippah County, Mississippi",28139,100,101.35,102.84,104.13,108.69,109.67,117.0,120.43,124.41,127.72,115.9,119.61,120.82,118.19,125.44,129.41,128.87,133.05,138.19,138.05,147.06,0.10052614795918369
Tippecanoe County,Indiana,"Tippecanoe County, Indiana",18157,100,102.96,103.82,104.21,104.85,105.23,105.66,105.37,105.76,105.39,103.84,101.57,101.81,102.74,104.74,109.37,112.97,119.0,126.07,133.4,138.52,0.27362994080580494
Tipton County,Tennessee,"Tipton County, Tennessee",47167,100,103.07,104.66,106.57,109.14,115.75,121.48,125.28,123.14,121.52,116.57,110.89,107.81,109.21,113.96,116.44,116.45,122.26,127.89,134.3,140.82,0.17848367848367874
Tipton County,Indiana,"Tipton County, Indiana",18159,100,104.24,106.15,107.64,108.41,111.76,111.43,112.15,108.84,106.49,100.46,98.78,97.52,99.04,106.44,102.33,109.38,114.46,118.8,124.74,129.92,0.1719278466741827
Tishomingo County,Mississippi,"Tishomingo County, Mississippi",28141,100,103.85,107.58,105.87,108.63,112.32,119.51,120.5,128.23,122.3,122.8,122.61,121.84,121.99,126.51,133.13,130.24,126.03,137.6,142.36,147.87,0.12528653861354844
Titus County,Texas,"Titus County, Texas",48449,100,100.53,110.21,114.63,117.37,128.18,133.89,139.7,146.81,142.07,144.03,143.71,141.16,140.32,140.39,142.54,150.83,153.4,166.27,169.3,179.49,0.2059263480304867
Todd County,Minnesota,"Todd County, Minnesota",27153,100,115.92,120.39,130.03,140.62,152.25,162.69,164.85,161.24,156.9,144.44,137.76,136.16,137.0,135.75,142.06,146.75,150.64,160.47,168.67,175.34,0.24250460405156526
Tolland County,Connecticut,"Tolland County, Connecticut",9013,100,106.4,113.43,119.56,132.61,146.45,154.64,156.47,153.3,143.66,140.47,135.25,131.55,130.03,129.54,130.84,130.52,131.9,133.33,136.09,139.8,0.050563532499614094
Tom Green County,Texas,"Tom Green County, Texas",48451,100,105.29,109.43,111.55,115.17,123.98,136.5,145.22,151.22,153.54,154.2,153.45,157.65,169.98,179.48,184.16,187.87,193.7,201.65,212.88,224.22,0.18609315801203485
Tompkins County,New York,"Tompkins County, New York",36109,100,105.89,110.08,116.62,129.2,147.22,154.88,157.45,162.47,163.69,161.51,162.78,163.93,165.99,176.23,177.89,185.13,193.59,194.8,197.72,204.12,0.12194291550814285
Tooele County,Utah,"Tooele County, Utah",49045,100,103.11,101.95,101.5,102.04,107.53,125.44,143.91,145.67,134.08,122.1,113.32,112.45,118.55,126.35,132.13,141.32,154.44,172.21,184.57,195.9,0.4607835377918481
Toole County,Montana,"Toole County, Montana",30101,100,103.52,109.5,107.77,108.57,122.38,130.17,138.23,139.4,139.07,144.49,153.53,155.32,160.66,166.38,179.24,162.33,170.93,177.29,188.23,186.2,0.1313258805144848
Toombs County,Georgia,"Toombs County, Georgia",13279,100,109.65,112.24,115.81,127.57,129.79,138.77,145.58,154.11,147.25,144.96,144.17,133.06,135.73,136.31,137.86,140.85,143.39,147.45,156.76,159.39,0.15002567676619472
Torrance County,New Mexico,"Torrance County, New Mexico",35057,100,101.59,103.5,102.5,107.85,116.06,127.81,139.78,138.8,131.11,127.76,114.09,97.0,114.37,102.74,124.29,100.1,126.67,119.42,123.74,134.51,0.20439945493478695
Towns County,Georgia,"Towns County, Georgia",13281,100,105.19,111.38,113.44,124.9,131.55,146.01,150.29,145.91,139.23,120.69,114.05,111.67,110.48,106.87,108.41,115.3,119.66,128.3,137.18,139.79,0.283615607747731
Traill County,North Dakota,"Traill County, North Dakota",38097,100,102.37,104.75,105.71,117.64,127.68,140.56,130.56,143.12,146.74,141.34,148.12,150.04,148.56,166.83,171.47,182.73,188.39,196.46,202.11,202.45,0.21147275669843557
Transylvania County,North Carolina,"Transylvania County, North Carolina",37175,100,107.13,111.07,115.13,119.93,124.43,141.28,149.56,149.85,146.24,136.51,131.81,129.76,124.29,124.21,131.45,143.0,147.9,160.52,168.53,176.15,0.356815071250302
Travis County,Texas,"Travis County, Texas",48453,100,108.38,109.52,109.75,110.69,117.34,128.12,139.84,145.23,143.03,141.25,139.9,143.71,156.26,176.41,190.8,206.37,220.98,234.12,247.03,260.54,0.40031744232186384
Trempealeau County,Wisconsin,"Trempealeau County, Wisconsin",55121,100,102.28,106.02,108.01,116.14,128.23,132.98,135.31,133.91,131.69,128.42,130.04,129.02,131.1,132.97,134.52,140.88,148.77,153.48,159.15,161.2,0.1968865157554336
Trigg County,Kentucky,"Trigg County, Kentucky",21221,100,106.45,107.4,111.96,115.48,127.77,129.29,138.12,139.75,140.1,137.61,135.24,135.06,131.36,134.37,130.03,134.13,135.18,147.46,148.01,156.48,0.10151075388851671
Trimble County,Kentucky,"Trimble County, Kentucky",21223,100,100.6,99.77,100.47,102.23,107.79,110.23,113.63,113.71,114.04,106.38,106.9,105.95,106.79,111.14,109.42,115.98,115.09,113.32,122.08,127.07,0.09843440705416584
Troup County,Georgia,"Troup County, Georgia",13285,100,106.45,109.69,113.42,116.57,123.05,129.05,133.93,134.2,130.85,119.55,109.32,105.32,105.78,110.79,111.79,118.23,119.82,128.23,132.02,137.4,0.19162379276107955
Trousdale County,Tennessee,"Trousdale County, Tennessee",47169,100,104.94,103.69,107.11,107.91,114.84,120.79,136.06,134.1,125.56,117.49,121.51,121.1,119.79,131.98,124.62,142.44,152.09,172.07,177.16,189.46,0.34232459463555087
Trumbull County,Ohio,"Trumbull County, Ohio",39155,100,103.27,104.14,104.84,107.98,111.0,110.33,107.86,105.76,102.06,96.58,92.49,89.44,90.19,93.59,93.51,97.87,102.14,107.05,107.71,112.1,0.1508708195320012
Tulare County,California,"Tulare County, California",6107,100,106.67,112.94,122.24,150.4,196.77,224.21,213.44,176.21,142.11,131.21,121.12,120.22,130.95,148.13,156.91,166.12,178.17,188.5,196.22,207.78,0.32464726929048804
Tulsa County,Oklahoma,"Tulsa County, Oklahoma",40143,100,104.81,107.84,109.61,111.86,114.4,118.27,122.73,124.6,124.77,124.5,121.05,121.24,122.58,126.1,130.8,134.55,140.04,144.79,150.14,155.81,0.19064234734337826
Tuolumne County,California,"Tuolumne County, California",6109,100,113.21,126.21,139.81,163.06,199.09,218.96,214.41,191.98,160.64,140.54,125.5,121.63,128.31,141.33,149.07,157.99,170.49,177.9,187.21,191.42,0.324630297884384
Turner County,South Dakota,"Turner County, South Dakota",46125,100,105.58,107.32,113.62,119.07,127.03,140.6,140.18,144.57,145.09,144.89,141.42,138.45,147.84,154.86,164.32,177.22,189.91,198.45,211.87,219.18,0.3681389642257522
Turner County,Georgia,"Turner County, Georgia",13287,100,102.52,106.08,105.14,110.36,116.11,124.58,125.04,129.9,124.37,120.2,113.04,107.43,103.31,121.67,98.31,117.9,129.6,107.47,123.07,123.49,0.011506534067559748
Tuscaloosa County,Alabama,"Tuscaloosa County, Alabama",1125,100,105.24,107.1,110.26,113.62,120.89,128.8,132.07,133.98,132.66,129.81,125.98,127.03,128.28,128.21,129.19,132.98,136.8,141.94,147.59,153.38,0.15115825598627253
Tuscarawas County,Ohio,"Tuscarawas County, Ohio",39157,100,105.1,107.02,108.2,111.38,115.19,116.19,114.44,113.38,112.49,107.58,105.23,104.24,107.66,111.93,115.62,119.37,123.12,128.01,131.25,136.67,0.17260787992495308
Tuscola County,Michigan,"Tuscola County, Michigan",26157,100,104.07,107.78,108.69,112.06,115.8,116.78,111.69,103.91,96.99,87.45,85.17,82.45,83.61,85.26,90.1,94.25,97.62,106.6,113.67,115.54,0.33321604503870517
Twin Falls County,Idaho,"Twin Falls County, Idaho",16083,100,103.78,105.56,107.55,110.84,124.04,142.26,152.12,150.92,147.45,134.65,123.08,121.91,127.84,130.95,140.58,147.22,157.25,173.49,187.96,204.27,0.43535700649102727
Uinta County,Wyoming,"Uinta County, Wyoming",56041,100,104.72,109.0,113.14,120.2,137.19,165.88,190.9,198.99,185.84,174.6,170.92,170.32,178.01,178.53,178.52,189.28,183.46,194.76,204.05,213.49,0.14294516327788043
Uintah County,Utah,"Uintah County, Utah",49047,100,105.73,109.74,112.91,121.14,139.71,169.34,194.87,198.01,187.51,158.81,156.1,165.43,175.96,183.48,185.03,174.37,169.04,175.55,184.75,190.0,0.0069217353390016445
Ulster County,New York,"Ulster County, New York",36111,100,108.46,120.72,133.58,153.78,176.84,189.02,188.76,182.5,173.02,166.32,160.53,152.71,150.32,151.74,154.45,155.7,163.2,173.75,183.99,194.51,0.2125345986555951
Umatilla County,Oregon,"Umatilla County, Oregon",41059,100,103.53,104.82,106.46,109.31,116.89,123.29,130.56,133.43,132.34,132.36,127.6,129.48,129.88,135.15,140.48,145.23,155.28,168.0,178.39,189.5,0.31994080651128365
Unicoi County,Tennessee,"Unicoi County, Tennessee",47171,100,102.89,110.28,111.89,117.51,119.3,132.89,137.71,140.71,139.26,133.7,127.87,131.04,135.45,129.36,131.45,134.08,140.11,144.27,153.13,160.64,0.18375077303648713
Union County,Pennsylvania,"Union County, Pennsylvania",42119,100,109.04,112.76,115.58,122.33,127.06,137.24,141.81,147.72,145.76,146.99,150.3,149.34,155.95,155.16,161.09,160.67,166.31,171.67,176.87,179.23,0.13992008249548848
Union County,Oregon,"Union County, Oregon",41061,100,102.08,106.53,108.23,113.32,122.61,133.51,146.96,154.19,153.55,148.17,141.84,142.29,143.59,144.4,150.13,154.5,163.43,175.43,183.57,194.54,0.2712603878116342
Union County,South Carolina,"Union County, South Carolina",45087,100,102.73,105.37,106.57,103.8,111.16,113.36,114.47,116.23,116.07,104.74,103.6,100.9,105.45,106.66,107.17,109.11,115.3,124.93,122.53,131.8,0.14879054940933822
Union County,Illinois,"Union County, Illinois",17181,100,107.74,109.56,109.69,118.94,122.25,128.09,133.43,136.24,128.61,127.84,132.71,130.09,127.36,130.35,126.97,123.84,129.08,132.1,133.05,132.96,0.020713463751438566
Union Parish,Louisiana,"Union Parish, Louisiana",22111,100,105.06,108.09,110.39,115.24,120.47,126.86,132.3,133.33,133.64,140.49,136.26,135.32,141.61,148.19,145.1,147.58,152.43,166.29,167.5,165.51,0.13030568864295833
Union County,Ohio,"Union County, Ohio",39159,100,104.33,107.6,109.17,112.41,117.12,118.75,115.78,115.81,111.86,109.16,105.88,105.86,107.28,112.61,117.39,123.54,130.6,139.23,146.41,151.41,0.30015096350235315
Union County,Kentucky,"Union County, Kentucky",21225,100,103.46,104.69,108.3,110.4,114.18,112.84,123.54,129.51,127.45,125.74,128.65,129.56,138.03,132.97,137.22,149.75,145.87,152.79,153.35,152.8,0.15326765435812595
Union County,Tennessee,"Union County, Tennessee",47173,100,107.99,109.5,110.05,116.72,127.3,135.71,145.17,141.82,144.57,133.7,134.05,130.41,127.17,119.63,140.6,137.48,144.92,152.35,166.9,168.51,0.3951349995820448
Union County,North Carolina,"Union County, North Carolina",37179,100,104.18,106.77,107.74,110.36,115.24,122.5,129.69,130.7,125.61,116.56,110.87,107.67,111.04,116.09,122.78,129.95,138.7,148.6,157.65,164.91,0.3579981049185976
Union County,Arkansas,"Union County, Arkansas",5139,100,102.98,106.76,107.67,108.84,112.72,117.15,122.77,122.45,126.36,123.31,123.62,124.06,127.63,128.7,131.79,134.04,134.05,139.26,138.34,141.99,0.07490287490287506
Union County,Iowa,"Union County, Iowa",19175,100,111.66,116.76,116.58,118.82,121.52,128.08,134.01,133.88,134.52,131.14,130.27,129.39,135.46,143.46,139.44,136.6,146.74,155.45,161.62,168.14,0.12658580789070117
Union County,Georgia,"Union County, Georgia",13291,100,109.63,112.49,119.54,123.56,141.9,151.18,162.26,159.46,145.79,124.81,115.6,118.84,116.57,122.19,119.55,131.26,137.7,143.61,153.1,160.02,0.25296669121859394
Union County,Indiana,"Union County, Indiana",18161,100,100.02,105.35,106.64,111.96,111.36,112.34,111.02,105.51,107.07,102.99,105.54,102.75,104.4,106.01,112.44,116.59,114.16,113.94,124.16,126.58,0.1712102631827186
Union County,New Jersey,"Union County, New Jersey",34039,100,109.98,121.64,130.28,148.52,172.17,187.65,188.98,179.29,162.88,158.76,153.85,149.4,150.14,154.84,159.74,164.26,168.41,174.29,180.05,185.78,0.16281322655644548
Union County,Mississippi,"Union County, Mississippi",28145,100,105.86,109.59,108.8,114.52,116.56,123.89,127.1,133.13,131.43,129.15,131.74,128.45,129.18,131.98,138.49,138.83,145.31,149.57,154.47,158.79,0.1704046067585998
Union County,South Dakota,"Union County, South Dakota",46127,100,103.85,107.21,109.11,111.56,116.59,119.29,125.38,126.92,130.36,129.79,126.81,130.18,130.38,136.1,141.85,149.37,157.18,162.93,169.33,176.06,0.24415870683321095
Upshur County,Texas,"Upshur County, Texas",48459,100,105.14,108.26,110.35,122.86,127.61,141.97,146.25,156.61,156.47,151.01,153.54,153.87,161.32,164.55,166.09,168.53,169.34,182.28,185.07,196.5,0.12470373746581576
Upshur County,West Virginia,"Upshur County, West Virginia",54097,100,111.32,110.93,117.61,119.03,129.54,131.74,139.59,139.1,138.02,139.71,137.72,139.92,137.47,144.45,144.94,151.1,150.4,145.28,144.15,153.79,-0.0020768431983384517
Upson County,Georgia,"Upson County, Georgia",13293,100,105.42,107.55,109.34,116.57,121.92,129.4,132.26,131.76,127.4,121.93,108.3,99.29,101.09,108.21,106.28,107.48,114.97,124.24,127.03,134.8,0.17392107938268198
Utah County,Utah,"Utah County, Utah",49049,100,103.28,103.59,103.59,105.12,112.84,131.66,149.56,147.77,130.51,118.38,111.88,113.3,122.25,132.39,139.3,149.76,162.72,176.63,187.86,198.21,0.41898934964876533
Uvalde County,Texas,"Uvalde County, Texas",48463,100,110.59,116.96,119.29,124.68,138.46,142.53,155.83,154.44,153.07,165.85,159.52,171.49,175.44,182.83,191.91,202.64,206.31,203.03,210.44,223.31,0.15101460373024111
Val Verde County,Texas,"Val Verde County, Texas",48465,100,102.98,108.23,109.87,115.65,124.7,132.75,143.91,145.71,144.09,145.71,147.24,146.88,148.65,153.22,154.39,159.78,163.15,163.7,166.8,179.02,0.08863072705913067
Valencia County,New Mexico,"Valencia County, New Mexico",35061,100,102.88,103.78,106.2,111.42,120.63,135.28,144.38,145.35,141.16,132.33,125.42,120.0,118.05,117.83,121.85,124.75,130.04,135.86,141.77,149.28,0.2031740643299671
Valley County,Montana,"Valley County, Montana",30105,100,103.45,107.16,112.05,113.43,125.15,138.24,157.63,164.15,164.73,167.28,171.71,203.71,207.17,222.69,236.85,234.97,237.99,237.28,252.62,253.55,0.13440208361399253
Valley County,Idaho,"Valley County, Idaho",16085,100,102.79,107.71,113.73,134.98,177.01,219.45,215.1,199.98,171.02,141.92,123.92,128.15,133.58,143.02,158.27,167.41,184.5,203.99,230.47,247.07,0.6114529436442455
Van Buren County,Michigan,"Van Buren County, Michigan",26159,100,105.97,110.74,113.07,119.03,125.08,129.15,127.43,127.86,122.47,115.46,113.47,112.12,111.42,119.34,122.56,126.99,131.83,140.3,147.16,153.46,0.23311546840958597
Van Wert County,Ohio,"Van Wert County, Ohio",39161,100,104.57,104.03,106.35,108.65,113.65,112.39,112.24,114.05,110.66,108.46,105.2,107.19,107.84,106.03,113.58,112.57,113.81,122.09,123.38,132.6,0.16363293407526158
Van Zandt County,Texas,"Van Zandt County, Texas",48467,100,103.89,106.72,110.96,114.58,121.25,125.44,127.87,130.25,128.65,127.93,127.08,124.1,127.67,133.69,138.85,148.45,156.99,170.82,180.37,192.64,0.34916598100082297
Vance County,North Carolina,"Vance County, North Carolina",37181,100,104.37,107.74,107.75,110.3,114.99,119.26,122.08,125.26,122.46,117.45,113.77,112.17,106.45,105.48,105.71,106.09,107.08,116.46,119.07,123.32,0.12883959044368587
Vanderburgh County,Indiana,"Vanderburgh County, Indiana",18163,100,103.72,105.65,107.81,111.62,113.93,115.94,117.49,115.6,113.37,112.42,112.35,112.83,113.74,114.92,117.63,121.02,124.25,131.23,136.99,140.8,0.19204664114166392
Venango County,Pennsylvania,"Venango County, Pennsylvania",42121,100,106.11,105.34,105.42,115.92,110.52,121.65,127.98,125.53,123.94,122.59,117.33,119.42,123.24,127.69,132.9,134.87,129.28,142.51,145.66,152.69,0.14073145900227102
Ventura County,California,"Ventura County, California",6111,100,109.37,123.49,138.5,169.22,208.57,228.26,215.28,176.6,154.88,153.84,144.81,143.09,156.99,177.84,184.37,196.74,207.77,216.86,223.14,229.31,0.25472334682860986
Vermilion Parish,Louisiana,"Vermilion Parish, Louisiana",22113,100,102.71,107.26,110.51,116.22,122.82,133.71,137.59,143.05,145.05,145.88,143.06,144.73,147.72,148.88,151.7,154.27,158.82,159.94,161.22,162.85,0.08288554540569582
Vermilion County,Illinois,"Vermilion County, Illinois",17183,100,103.55,105.6,106.71,110.43,115.82,118.66,123.61,119.69,117.27,113.66,111.78,110.01,108.69,109.89,111.61,113.51,115.39,114.32,119.06,121.76,0.08344708344708351
Vermillion County,Indiana,"Vermillion County, Indiana",18165,100,100.38,100.01,104.88,104.94,108.79,114.47,113.4,114.45,111.0,107.94,109.9,109.0,112.83,110.65,114.94,112.32,113.28,125.76,133.23,132.64,0.20406687754179842
Vernon County,Missouri,"Vernon County, Missouri",29217,100,105.9,106.22,108.64,111.62,114.44,118.08,120.99,117.88,114.22,111.79,106.87,102.53,110.33,109.94,114.64,115.02,115.37,121.61,131.54,130.08,0.19647080225577573
Vernon Parish,Louisiana,"Vernon Parish, Louisiana",22115,100,103.39,108.22,110.58,116.41,129.27,139.11,146.04,154.28,152.02,157.78,159.95,159.11,156.55,164.09,161.75,169.46,172.63,173.99,172.89,177.81,0.053629105978426406
Vernon County,Wisconsin,"Vernon County, Wisconsin",55123,100,105.08,108.24,109.65,116.18,125.62,133.37,134.72,139.14,136.44,134.35,132.82,133.82,130.37,131.61,139.32,140.69,146.29,156.17,162.42,166.47,0.23410075222247517
Victoria County,Texas,"Victoria County, Texas",48469,100,102.09,105.76,107.76,111.4,115.64,123.81,132.24,140.62,140.2,139.82,140.34,149.82,158.16,168.76,171.93,173.13,174.64,181.21,184.61,194.67,0.09392036027494677
Vigo County,Indiana,"Vigo County, Indiana",18167,100,101.94,103.13,104.39,108.42,108.45,112.62,111.59,109.28,106.02,106.66,104.25,103.96,104.7,106.97,108.32,110.79,113.66,119.7,123.13,127.45,0.15107039356829022
Vilas County,Wisconsin,"Vilas County, Wisconsin",55125,100,107.51,112.93,115.76,125.79,138.69,148.73,152.92,151.97,148.57,141.57,134.84,130.24,126.68,126.4,126.52,127.32,134.49,135.24,139.94,143.99,0.10712025316455698
Vinton County,Ohio,"Vinton County, Ohio",39163,100,101.47,102.08,103.04,109.34,104.33,117.3,115.51,119.64,111.6,109.83,109.59,101.33,101.08,112.36,107.96,122.92,116.94,123.41,135.35,143.12,0.2046101815592738
Virginia Beach City,Virginia,"Virginia Beach City, Virginia",51810,100,105.83,113.62,122.26,145.67,183.0,207.66,211.98,207.56,194.38,185.25,176.8,173.18,175.03,181.15,185.2,189.63,193.88,198.54,204.83,213.83,0.13072039746066788
Volusia County,Florida,"Volusia County, Florida",12127,100,109.69,118.66,128.71,150.43,190.26,222.64,216.25,182.6,147.73,126.36,114.34,112.49,120.08,132.38,145.01,160.45,180.41,197.55,210.23,223.38,0.58807977035806
Wabash County,Indiana,"Wabash County, Indiana",18169,100,105.08,107.72,108.54,110.94,114.81,115.6,116.67,115.06,114.0,109.53,108.0,110.27,109.12,109.42,113.27,114.67,118.1,122.15,132.92,137.92,0.2147687808444525
Wabash County,Illinois,"Wabash County, Illinois",17185,100,110.12,113.46,117.16,120.34,126.98,128.67,135.22,136.14,136.46,138.27,139.76,136.51,138.81,136.07,130.77,143.13,134.76,141.0,147.54,146.27,0.08429484823987643
Wabasha County,Minnesota,"Wabasha County, Minnesota",27157,100,108.4,114.32,119.02,126.35,135.45,133.84,135.71,134.44,127.11,124.66,120.38,119.9,123.54,125.54,126.32,136.17,140.29,149.69,152.7,160.27,0.21634538792416746
Wadena County,Minnesota,"Wadena County, Minnesota",27159,100,107.2,111.04,120.11,130.81,143.02,159.14,151.12,155.87,147.11,143.85,139.14,134.71,133.86,137.1,138.66,137.31,144.69,152.35,168.36,172.88,0.2280087527352299
Wagoner County,Oklahoma,"Wagoner County, Oklahoma",40145,100,103.91,107.12,108.81,111.04,116.77,117.36,122.55,124.75,123.81,123.81,120.5,120.62,122.98,124.99,128.76,131.11,138.74,141.49,147.49,153.29,0.18001440115209233
Wahkiakum County,Washington,"Wahkiakum County, Washington",53069,100,110.85,118.22,118.18,121.44,137.46,163.31,169.17,170.25,158.78,152.11,139.05,128.97,137.66,136.77,143.96,164.63,182.93,195.49,209.49,221.37,0.5316955472691378
